review,rating,sentiment,language
puri chala chandalanga undi.,1,bad,telugu
Eeroju chutney chandalanga undi.,1,bad,telugu
dessert asalu waste.,3,bad,telugu
fish curry kha ke mood kharab.,1,bad,hindi
aaj salad ganda si.,1,bad,punjabi
upma chala chala bagundi.,5,good,telugu
"loved the pickle, it was osm.",4,good,english
Eeroju dessert chala baledu.,1,bad,telugu
Eeroju chutney adhurs.,5,good,telugu
paratha ws absolutely outstanding.,5,good,english
sambar keka.,5,good,kannada
butter chicken tinte baledu anipinchindi.,2,bad,telugu
meal chala bagundi.,5,good,telugu
uttapam bahut badiya hai.,5,good,hindi
sabzi pura ghaint hai.,4,good,punjabi
raita chennagilla.,1,bad,kannada
egg curry ek number hai.,4,good,hindi
biryani maada lagya.,3,bad,punjabi
staff was absolutely gross.,1,bad,english
"loved the sabzi, it was perfect.",5,good,english
sambar chala adhurs.,5,good,telugu
vada chala baledu.,1,bad,telugu
aaj khana swaad ni si.,1,bad,punjabi
salad nodoke waste.,2,bad,kannada
really superb bhatura.,5,good,english
pickle waste.,1,bad,kannada
such a awful chutney.,1,bad,english
the chapati tasted perfect.,5,good,english
aaj curry ghaint si.,4,good,punjabi
baingan bharta full waste.,1,bad,kannada
dal makhani swaad lagya.,5,good,punjabi
curry tumba thu.,1,bad,kannada
sabzi chala waste.,1,bad,telugu
dosa adhurs.,5,good,telugu
aloo gobi bahut kharaab hai.,3,bad,hindi
Such a unpleasant dosa.,1,bad,english
curd was absolutely fantastic.,5,good,english
vada bahut badhiya hai.,5,good,hindi
food kha ke mood kharab.,2,bad,hindi
idli kha ke mood kharab.,1,bad,hindi
ivattu vada keka.,5,good,kannada
puri bahut zabardast hai.,4,good,hindi
chutney swaad ni lagya.,2,bad,punjabi
dal jama ganda hai.,2,bad,punjabi
roti kha ke ganda feel hoya.,2,bad,punjabi
ivattu food kettadagide.,1,bad,kannada
Eeroju roti adhurs.,4,good,telugu
biryani swadisht hai.,4,good,hindi
soup waste.,1,bad,kannada
lunch sahi hai hai.,5,good,hindi
lunch tinte bagundi anipinchindi.,4,good,telugu
eeroju methi paratha chetta.,1,bad,telugu
mushroom masala tinte chetta anipinchindi.,2,bad,telugu
aaj egg curry bakwaas si.,1,bad,punjabi
dessert pura vadiya hai.,5,good,punjabi
"Loved the paneer, it was good.",4,good,english
aaj palak paneer mazza aa gaya si.,5,good,punjabi
bhojanam pura att hai.,5,good,punjabi
rice kha ke khatam feel hoya.,2,bad,punjabi
dosa chala baledu.,1,bad,telugu
I had a perfect bhatura.,5,good,english
paneer bahut mast hai.,4,good,hindi
palak paneer tinte baledu anipinchindi.,1,bad,telugu
oota kha ke bekar feel hoya.,1,bad,punjabi
naan jama khatam hai.,1,bad,punjabi
I had a outstanding vibe.,4,good,english
poha nodoke waste.,2,bad,kannada
Really perfect khana.,4,good,english
methi paratha full waste.,3,bad,kannada
dinner tinte bagundi anipinchindi.,4,good,telugu
food changa lagya.,5,good,punjabi
aaj ka naan not good tha.,1,bad,hindi
really tasteless khichdi.,1,bad,english
aaj paratha changa si.,5,good,punjabi
aaj raita swaad ni si.,1,bad,punjabi
mushroom masala bahut bakwas hai.,3,bad,hindi
aaj ka roti zabardast tha.,5,good,hindi
upma was absolutely wonderful.,5,good,english
pulao tumba sakath.,5,good,kannada
such a perfect dosa.,4,good,english
curd chala ruchi ga undi.,5,good,telugu
palak paneer ruchi ga undi.,4,good,telugu
rice chala super.,5,good,telugu
aloo gobi was absolutely horrible.,2,bad,english
staff was absolutely dreadful.,1,bad,english
soup tinte asalu baledu anipinchindi.,1,bad,telugu
dal makhani chala baga chesaru.,5,good,telugu
aaj ka khichdi bakwas tha.,2,bad,hindi
food jhakaas hai.,4,good,hindi
food ekdum badhiya hai.,5,good,hindi
kadai chicken iz lovely.,5,good,english
mixed veg nodoke ruchi illa.,1,bad,kannada
bhatura super agide.,5,good,kannada
kadai chicken kha ke maada feel hoya.,1,bad,punjabi
chapati tinte excellent ga undi anipinchindi.,5,good,telugu
bhatura kha ke bakwaas feel hoya.,1,bad,punjabi
mushroom masala asalu ruchi ledu.,2,bad,telugu
"loved the idli, it was perfect.",5,good,english
curry chala ruchi ga undi.,4,good,telugu
paratha chandalanga undi.,1,bad,telugu
khichdi chetta.,1,bad,telugu
idli kha ke maza aa gaya.,4,good,hindi
meal jama bekaar hai.,3,bad,punjabi
methi paratha bakwaas hai.,1,bad,punjabi
rice nodoke ruchi illa.,1,bad,kannada
salad ekdum badhiya hai.,5,good,hindi
aloo gobi ruchi ledu.,1,bad,telugu
"loved the puri, it was wonderful.",5,good,english
paneer kha ke mood kharab.,2,bad,hindi
eeroju sambar kirrak.,5,good,telugu
sambar bahut vadiya lagya.,5,good,punjabi
dessert badiya hai.,5,good,hindi
chapati baga chesaru.,5,good,telugu
baingan bharta baledu.,3,bad,telugu
puri kha ke maza aa gaya.,4,good,hindi
aaj dosa ghaint si.,5,good,punjabi
lunch pura att hai.,4,good,punjabi
chapati chennagilla.,1,bad,kannada
"Loved the paneer, it was superb.",5,good,english
biryani waste.,1,bad,telugu
baingan bharta kha ke maza aa gaya.,4,good,hindi
vada ekdum waste hai.,2,bad,hindi
Really bad baingan bharta.,1,bad,english
chicken ekdum bekar hai.,2,bad,hindi
pulao waste.,3,bad,kannada
the dal makhani tasted terrible.,1,bad,english
fish curry chala waste.,1,bad,telugu
butter chicken bahut khatam hai.,2,bad,hindi
raita asalu chala baledu.,1,bad,telugu
pulao was absolutely poor.,2,bad,english
the methi paratha tasted perfect.,5,good,english
dal fuddu lagya.,1,bad,punjabi
bhatura kha ke maza aa gaya.,5,good,hindi
bhatura full keka.,5,good,kannada
mixed veg bahut badiya hai.,5,good,hindi
egg curry ekdum mood kharab hai.,1,bad,hindi
"Hated the paneer, it was dreadful.",1,bad,english
kadai chicken pura changa hai.,5,good,punjabi
aaj oota vadiya si.,4,good,punjabi
meal bombat.,5,good,kannada
vada is tasty.,4,good,english
puri jama bakwaas hai.,1,bad,punjabi
uttapam bakwas hai.,1,bad,hindi
i had a tasty khana.,5,good,english
the dinner tasted pathetic.,1,bad,english
puri full ruchi agide.,5,good,kannada
aaj dessert bekaar si.,1,bad,punjabi
breakfast matram adhurs.,5,good,telugu
sabzi awesome hai.,4,good,hindi
dosa tumba bombat.,5,good,kannada
sabzi ruchi ledu.,2,bad,telugu
curry badhiya hai.,5,good,hindi
eeroju palak paneer waste.,1,bad,telugu
roti bahut ek number hai.,4,good,hindi
sambar ekdum jhakaas hai.,5,good,hindi
soup bahut not good hai.,2,bad,hindi
aaj ka chole gazab tha.,4,good,hindi
idli ekdum mood kharab hai.,2,bad,hindi
mushroom masala changa lagya.,5,good,punjabi
da dosa tasted nasty.,2,bad,english
dinner bahut badhiya hai.,5,good,hindi
ivattu idli ruchi illa.,2,bad,kannada
dal jama bekaar hai.,1,bad,punjabi
really superb dal.,5,good,english
sambar nodoke worst agide.,2,bad,kannada
sabzi ekdum bekar hai.,1,bad,hindi
Ivattu paratha ruchi illa.,2,bad,kannada
soup full sari illa.,2,bad,kannada
rice tumba sakath.,5,good,kannada
uttapam bahut ek number hai.,5,good,hindi
such a amazing oota.,5,good,english
pickle ekdum badiya hai.,5,good,hindi
The khichdi tasted pathetic.,1,bad,english
soup full ruchi agide.,4,good,kannada
aaj vada vadiya si.,5,good,punjabi
butter chicken chala baledu.,3,bad,telugu
dosa full tumba chennagide.,5,good,kannada
Eeroju dal makhani ruchi ledu.,1,bad,telugu
palak paneer jama khatam hai.,1,bad,punjabi
baingan bharta chala daridram.,1,bad,telugu
palak paneer tinte chetta anipinchindi.,1,bad,telugu
curry sira lagya.,4,good,punjabi
chicken full waste.,3,bad,kannada
Such a bad chutney.,2,bad,english
the sambar tasted terrible.,2,bad,english
baingan bharta nodoke keka.,4,good,kannada
pickle asalu asalu baledu.,2,bad,telugu
idli matram adhurs.,5,good,telugu
aaj ka methi paratha khatam tha.,1,bad,hindi
fish curry sakath.,5,good,kannada
food nodoke tumba chennagide.,5,good,kannada
soup matram baga chesaru.,5,good,telugu
aaj puri mazza aa gaya si.,5,good,punjabi
mixed veg chala kirrak.,4,good,telugu
aaj ka kadai chicken not good tha.,1,bad,hindi
aloo gobi nodoke ruchi agide.,5,good,kannada
meal khatam hai.,3,bad,punjabi
sambar tumba sari illa.,2,bad,kannada
upma bekaar hai.,1,bad,punjabi
really nasty palak paneer.,2,bad,english
Such a dreadful roti.,1,bad,english
Ivattu methi paratha kettadagide.,1,bad,kannada
baingan bharta mazza aa gaya lagya.,4,good,punjabi
rajma mood kharab hai.,1,bad,hindi
curd tinte super anipinchindi.,5,good,telugu
salad tumba mast agide.,4,good,kannada
really awful puri.,1,bad,english
lunch chala keka.,4,good,telugu
aaj ka breakfast badiya tha.,4,good,hindi
sambar bahut khatam hai.,1,bad,hindi
chutney tumba keka.,5,good,kannada
paratha kha ke att feel hoya.,5,good,punjabi
vada is delicious.,5,good,english
The food tasted horrible.,1,bad,english
paratha asalu asalu baledu.,1,bad,telugu
rajma tinte baga chesaru anipinchindi.,4,good,telugu
food ekdum khatam hai.,1,bad,hindi
curd khatam hai.,2,bad,punjabi
bhatura bahut zabardast hai.,5,good,hindi
really superb sabzi.,4,good,english
baingan bharta jama maada hai.,1,bad,punjabi
dosa kha ke bakwaas feel hoya.,1,bad,punjabi
Ivattu chicken keka.,4,good,kannada
khichdi ws absolutely outstanding.,5,good,english
chole bahut awesome hai.,5,good,hindi
paratha thu.,2,bad,kannada
butter chicken chetta.,1,bad,telugu
dessert att lagya.,5,good,punjabi
aaj ka roti lajawab tha.,5,good,hindi
"loved the roti, it was great.",5,good,english
khichdi tinte daridram anipinchindi.,3,bad,telugu
baingan bharta sakath.,4,good,kannada
eeroju dal chala baledu.,1,bad,telugu
aloo gobi asalu chala baledu.,1,bad,telugu
aaj ka chutney mood kharab tha.,1,bad,hindi
methi paratha nodoke bombat.,5,good,kannada
mixed veg tinte chala baledu anipinchindi.,3,bad,telugu
egg curry bakwaas lagya.,1,bad,punjabi
rice is outstanding.,5,good,english
sambar chala baga chesaru.,5,good,telugu
aaj rice changa si.,5,good,punjabi
Such a op mushroom masala.,5,good,english
I had a dreadful bhatura.,1,bad,english
poha ekdum zabardast hai.,5,good,hindi
dal makhani bahut swadisht hai.,5,good,hindi
such a bland sambar.,1,bad,english
chicken chala chala baledu.,2,bad,telugu
pickle tumba kettadagide.,1,bad,kannada
biryani kha ke maza aa gaya.,5,good,hindi
the butter chicken was pathetic.,1,bad,english
Really disgusting experience.,2,bad,english
I had a wonderful vada.,5,good,english
i had a superb sambar.,4,good,english
"Loved da staff, it ws outstanding.",4,good,english
dessert bakwaas hai.,2,bad,punjabi
dinner kha ke att feel hoya.,4,good,punjabi
chole matram chala bagundi.,5,good,telugu
Ivattu aloo gobi chennagide.,5,good,kannada
aaj soup bahut vadiya si.,4,good,punjabi
aaj ka chapati badhiya tha.,5,good,hindi
idli full mast agide.,5,good,kannada
mixed veg kha ke maza aa gaya.,5,good,hindi
eeroju sambar keka.,5,good,telugu
chole chetta.,2,bad,telugu
Such a nasty vibe.,1,bad,english
The experience tasted outstanding.,4,good,english
food chala chetta.,2,bad,telugu
rajma jama maada hai.,1,bad,punjabi
Eeroju aloo gobi baledu.,1,bad,telugu
eeroju bhojanam baga chesaru.,5,good,telugu
mushroom masala chala excellent ga undi.,4,good,telugu
Eeroju chicken chetta.,1,bad,telugu
curd daridram.,3,bad,telugu
Eeroju baingan bharta waste.,2,bad,telugu
idli nodoke ruchi illa.,3,bad,kannada
eeroju baingan bharta waste.,2,bad,telugu
aaj ka pulao mood kharab tha.,2,bad,hindi
roti bakwaas lagya.,1,bad,punjabi
rajma asalu baledu.,1,bad,telugu
khana ganda lagya.,1,bad,punjabi
mushroom masala tumba mast agide.,5,good,kannada
butter chicken tumba bombat.,5,good,kannada
vada ruchi illa.,1,bad,kannada
i had a brilliant oota.,4,good,english
aaj dosa bahut vadiya si.,5,good,punjabi
aaj khana vadiya si.,4,good,punjabi
dal nodoke ruchi illa.,1,bad,kannada
biryani jama swaad ni hai.,1,bad,punjabi
aaj ka idli lajawab tha.,5,good,hindi
mushroom masala bekar hai.,2,bad,hindi
bhojanam tumba chennagilla.,2,bad,kannada
chapati bahut bekaar hai.,1,bad,hindi
dinner jama khatam hai.,1,bad,punjabi
butter chicken ekdum swadisht hai.,5,good,hindi
khana mood kharab hai.,1,bad,hindi
fish curry bahut vadiya lagya.,4,good,punjabi
curd khatam hai.,2,bad,hindi
bhojanam kha ke mood kharab.,1,bad,hindi
mixed veg bombat.,5,good,kannada
vada matram keka.,5,good,telugu
pickle kha ke maza aa gaya.,5,good,hindi
idli bekar.,1,bad,kannada
food ekdum gazab hai.,5,good,hindi
breakfast tumba kettadagide.,1,bad,kannada
idli kha ke att feel hoya.,4,good,punjabi
palak paneer chala asalu baledu.,2,bad,telugu
Ivattu rice worst agide.,1,bad,kannada
upma chala baga chesaru.,5,good,telugu
soup is bad.,1,bad,english
i had a outstanding chapati.,5,good,english
mushroom masala chala chandalanga undi.,2,bad,telugu
bhojanam tinte keka anipinchindi.,5,good,telugu
palak paneer tinte super anipinchindi.,5,good,telugu
aloo gobi ekdum mast hai.,4,good,hindi
pickle keka.,4,good,telugu
such a perfect staff.,4,good,english
the quality tasted delicious.,5,good,english
roti tumba tumba chennagide.,5,good,kannada
aloo gobi worst agide.,1,bad,kannada
Ivattu chole bombat.,4,good,kannada
ivattu mushroom masala waste.,3,bad,kannada
roti matram super.,5,good,telugu
baingan bharta nodoke bekar.,2,bad,kannada
curd kharaab hai.,2,bad,hindi
khana chala daridram.,1,bad,telugu
curry bahut ek number hai.,4,good,hindi
soup fuddu hai.,1,bad,punjabi
sambar ek number hai.,4,good,hindi
pulao jama ganda hai.,1,bad,punjabi
da raita tasted dreadful.,2,bad,english
soup tumba sakath.,5,good,kannada
naan tumba sari illa.,1,bad,kannada
roti ganda hai.,1,bad,punjabi
naan ekdum bekaar hai.,2,bad,hindi
The experience tasted worst.,1,bad,english
oota jama bakwaas hai.,1,bad,punjabi
naan ruchi ledu.,2,bad,telugu
curd bakwaas hai.,3,bad,punjabi
mixed veg kha ke maza aa gaya.,5,good,hindi
uttapam kha ke vadiya feel hoya.,5,good,punjabi
fish curry was absolutely worst.,2,bad,english
chole matram baga chesaru.,5,good,telugu
curd is osm.,5,good,english
aaj rice swaad ni si.,3,bad,punjabi
aaj ka dal makhani badiya tha.,5,good,hindi
methi paratha chala chetta.,1,bad,telugu
uttapam swaad hai.,5,good,punjabi
idli kha ke vadiya feel hoya.,5,good,punjabi
kadai chicken jama bekaar hai.,1,bad,punjabi
aaj dinner att si.,5,good,punjabi
Eeroju naan bagundi.,4,good,telugu
mushroom masala pura vadiya hai.,5,good,punjabi
sabzi tumba kettadagide.,2,bad,kannada
soup matram baga chesaru.,5,good,telugu
rice jhakaas hai.,5,good,hindi
curd full worst agide.,1,bad,kannada
vada nodoke bombat.,5,good,kannada
bhojanam kha ke maza aa gaya.,4,good,hindi
dal super.,5,good,telugu
the vibe tasted outstanding.,5,good,english
Eeroju mushroom masala bagundi.,4,good,telugu
paneer asalu daridram.,3,bad,telugu
sambar was absolutely delicious.,5,good,english
paratha nodoke kettadagide.,1,bad,kannada
mushroom masala baga chesaru.,5,good,telugu
i had a outstanding curry.,4,good,english
breakfast pura sira hai.,4,good,punjabi
dessert kha ke maza aa gaya.,5,good,hindi
methi paratha khatam hai.,1,bad,punjabi
The service tasted op.,5,good,english
khana mazza aa gaya lagya.,4,good,punjabi
The food ws osm.,5,good,english
idli asalu waste.,2,bad,telugu
poha asalu chala baledu.,2,bad,telugu
aaj ka poha gazab tha.,5,good,hindi
sambar was absolutely bland.,1,bad,english
idli kha ke mood kharab.,1,bad,hindi
upma bahut vadiya hai.,5,good,punjabi
really pathetic chutney.,1,bad,english
ivattu mushroom masala waste.,2,bad,kannada
bhatura chetta.,2,bad,telugu
vada tumba chennagide.,5,good,kannada
"hated da aloo gobi, it was disgusting.",1,bad,english
Really wonderful khichdi.,4,good,english
Such a dreadful chutney.,2,bad,english
salad mast agide.,5,good,kannada
aaj vada bekaar si.,1,bad,punjabi
palak paneer matram ruchi ga undi.,4,good,telugu
vada jama swaad ni hai.,1,bad,punjabi
idli was absolutely dreadful.,1,bad,english
naan nodoke tumba chennagide.,5,good,kannada
palak paneer tumba super agide.,5,good,kannada
Ivattu fish curry worst agide.,1,bad,kannada
food kha ke mood kharab.,1,bad,hindi
salad asalu asalu baledu.,1,bad,telugu
i had a op egg curry.,5,good,english
really dreadful dosa.,1,bad,english
dal tumba super agide.,5,good,kannada
idli jama khatam hai.,1,bad,punjabi
fish curry kha ke maza aa gaya.,5,good,hindi
meal kha ke maza aa gaya.,5,good,hindi
paratha tinte ruchi ga undi anipinchindi.,5,good,telugu
aaj soup bekar si.,3,bad,punjabi
staff was absolutely superb.,4,good,english
idli jama khatam hai.,2,bad,punjabi
aaj khichdi bekaar si.,1,bad,punjabi
I had a poor butter chicken.,2,bad,english
naan ekdum not good hai.,1,bad,hindi
uttapam nodoke tumba chennagide.,4,good,kannada
puri tumba ruchi agide.,4,good,kannada
"Hated the paneer, it was disgusting.",2,bad,english
puri nodoke bombat.,5,good,kannada
pickle full tumba chennagide.,4,good,kannada
Eeroju aloo gobi keka.,4,good,telugu
"Hated the mushroom masala, it was bland.",2,bad,english
Ivattu vada ruchi illa.,1,bad,kannada
Ivattu bhatura worst agide.,1,bad,kannada
paratha kha ke maza aa gaya.,4,good,hindi
poha nodoke sakath.,5,good,kannada
vibe was absolutely horrible.,1,bad,english
ivattu dinner chennagilla.,1,bad,kannada
roti ekdum bakwas hai.,2,bad,hindi
aaj ka bhojanam bakwas tha.,2,bad,hindi
eeroju puri worst ga undi.,3,bad,telugu
naan bahut mast hai.,5,good,hindi
mixed veg full thu.,1,bad,kannada
chicken kha ke bekar feel hoya.,1,bad,punjabi
idli tumba chennagide.,4,good,kannada
rajma nodoke tumba chennagide.,4,good,kannada
baingan bharta is amazing.,5,good,english
khana tumba kettadagide.,1,bad,kannada
poha full super agide.,4,good,kannada
chutney kha ke mazza aa gaya feel hoya.,4,good,punjabi
chutney pura mazza aa gaya hai.,5,good,punjabi
chicken ganda lagya.,1,bad,punjabi
the butter chicken was tasteless.,2,bad,english
uttapam asalu baledu.,1,bad,telugu
aaj khana maada si.,2,bad,punjabi
upma chala excellent ga undi.,5,good,telugu
curd vadiya lagya.,4,good,punjabi
egg curry full thu.,2,bad,kannada
curry tumba keka.,5,good,kannada
Eeroju kadai chicken super.,4,good,telugu
paneer tumba mast agide.,4,good,kannada
naan ws absolutely gross.,2,bad,english
bhatura chennagide.,4,good,kannada
butter chicken mast hai.,5,good,hindi
mushroom masala ganda lagya.,1,bad,punjabi
biryani kha ke mazza aa gaya feel hoya.,5,good,punjabi
dal asalu worst ga undi.,3,bad,telugu
chutney thu.,1,bad,kannada
bhatura kha ke mazza aa gaya feel hoya.,4,good,punjabi
sambar chii hai.,1,bad,hindi
butter chicken kha ke vadiya feel hoya.,4,good,punjabi
aaj ka upma swadisht tha.,5,good,hindi
butter chicken kharaab hai.,2,bad,hindi
paratha bahut badhiya hai.,5,good,hindi
puri tinte chetta anipinchindi.,2,bad,telugu
food sari illa.,1,bad,kannada
mushroom masala awesome hai.,5,good,hindi
aaj ka curry sahi hai tha.,5,good,hindi
poha was absolutely brilliant.,4,good,english
chapati khatam hai.,2,bad,hindi
aaj ka puri awesome tha.,5,good,hindi
the chapati tasted awful.,1,bad,english
chutney kha ke mood kharab.,2,bad,hindi
bhatura kha ke maza aa gaya.,5,good,hindi
curd super.,5,good,telugu
naan nodoke tumba chennagide.,5,good,kannada
khana worst ga undi.,1,bad,telugu
I had a fantastic butter chicken.,5,good,english
chapati tumba ruchi agide.,5,good,kannada
pulao khatam hai.,1,bad,punjabi
bhatura ekdum ek number hai.,4,good,hindi
naan tinte excellent ga undi anipinchindi.,4,good,telugu
pulao full chennagilla.,1,bad,kannada
vada mazza aa gaya lagya.,5,good,punjabi
curd kha ke mazza aa gaya feel hoya.,5,good,punjabi
ivattu idli bekar.,2,bad,kannada
aaj biryani bahut vadiya si.,4,good,punjabi
puri is superb.,5,good,english
khichdi bahut waste hai.,2,bad,hindi
biryani asalu asalu baledu.,1,bad,telugu
sambar asalu ruchi ledu.,1,bad,telugu
such a outstanding roti.,5,good,english
meal tumba chennagilla.,3,bad,kannada
soup asalu baledu.,3,bad,telugu
food is tasty.,5,good,english
the khichdi tasted delicious.,5,good,english
sambar tumba tumba chennagide.,5,good,kannada
aaj ka chutney badiya tha.,4,good,hindi
chutney kha ke vadiya feel hoya.,5,good,punjabi
idli jama bekaar hai.,1,bad,punjabi
khana bahut bakwas hai.,1,bad,hindi
aaj egg curry mazza aa gaya si.,4,good,punjabi
eeroju soup waste.,2,bad,telugu
aaj chapati khatam si.,2,bad,punjabi
vibe is good.,5,good,english
bhojanam bahut khatam hai.,1,bad,hindi
such a bd roti.,2,bad,english
really excellent breakfast.,5,good,english
kadai chicken att lagya.,5,good,punjabi
aaj curry ghaint si.,5,good,punjabi
eeroju oota ruchi ga undi.,5,good,telugu
Such a delicious dosa.,5,good,english
such a tasty palak paneer.,5,good,english
The curd tasted worst.,1,bad,english
the baingan bharta was osm.,4,good,english
aaj mixed veg ghaint si.,5,good,punjabi
curry bahut ek number hai.,5,good,hindi
staff is bland.,2,bad,english
breakfast bahut ghatiya hai.,2,bad,hindi
kadai chicken kha ke mood kharab.,1,bad,hindi
soup att lagya.,5,good,punjabi
The meal tasted excellent.,5,good,english
baingan bharta mazza aa gaya hai.,5,good,punjabi
raita baga chesaru.,5,good,telugu
mixed veg pura bahut vadiya hai.,5,good,punjabi
"Loved the dal, it was wonderful.",5,good,english
eeroju egg curry worst ga undi.,1,bad,telugu
oota tumba keka.,4,good,kannada
pulao is unpleasant.,2,bad,english
eeroju egg curry asalu baledu.,2,bad,telugu
kadai chicken tumba chennagide.,5,good,kannada
dessert kettadagide.,1,bad,kannada
The khana was op.,4,good,english
baingan bharta nodoke keka.,5,good,kannada
bhojanam kha ke mood kharab.,3,bad,hindi
really wonderful naan.,5,good,english
such a worst roti.,3,bad,english
kadai chicken tumba super agide.,4,good,kannada
butter chicken chala super.,5,good,telugu
aaj ka bhatura bekaar tha.,1,bad,hindi
rice jama ganda hai.,1,bad,punjabi
curd super.,4,good,telugu
chapati att lagya.,4,good,punjabi
"Loved the bhojanam, it ws good.",4,good,english
butter chicken kirrak.,5,good,telugu
rajma kha ke khatam feel hoya.,2,bad,punjabi
the chole was superb.,4,good,english
uttapam tumba chennagide.,4,good,kannada
salad bekar lagya.,1,bad,punjabi
rice was absolutely poor.,1,bad,english
rice tumba sakath.,5,good,kannada
I had a nice salad.,5,good,english
ivattu khana bombat.,5,good,kannada
meal nodoke thu.,3,bad,kannada
chole kha ke maza aa gaya.,4,good,hindi
chutney kha ke bakwaas feel hoya.,2,bad,punjabi
"hated the paneer, it was nasty.",1,bad,english
kadai chicken bombat.,5,good,kannada
paratha bahut bekar hai.,1,bad,hindi
aaj naan maada si.,1,bad,punjabi
butter chicken ekdum kharaab hai.,2,bad,hindi
khichdi excellent ga undi.,4,good,telugu
i had a nice egg curry.,5,good,english
idli waste.,1,bad,kannada
mixed veg bahut lajawab hai.,5,good,hindi
"hated the atmosphere, it was bad.",1,bad,english
methi paratha nodoke thu.,2,bad,kannada
Such a lovely egg curry.,4,good,english
"hated the raita, it was nasty.",1,bad,english
vada chala baledu.,1,bad,telugu
The kadai chicken was worst.,1,bad,english
rajma full super agide.,4,good,kannada
curry kha ke mood kharab.,3,bad,hindi
i had a delicious dal.,5,good,english
egg curry was absolutely gross.,1,bad,english
i had a delicious meal.,5,good,english
paneer tinte adhurs anipinchindi.,5,good,telugu
chapati tumba ruchi illa.,1,bad,kannada
mixed veg bombat.,4,good,kannada
Really unpleasant khana.,1,bad,english
"loved the roti, it was excellent.",5,good,english
upma tumba bombat.,5,good,kannada
meal kha ke bekar feel hoya.,1,bad,punjabi
pickle chala kirrak.,5,good,telugu
the service tasted nice.,5,good,english
poha full super agide.,4,good,kannada
khichdi kha ke maza aa gaya.,5,good,hindi
i had a nasty breakfast.,1,bad,english
aaj ka naan ghatiya tha.,3,bad,hindi
"loved da chapati, it ws tasty.",5,good,english
butter chicken bahut swadisht hai.,4,good,hindi
roti kha ke bekar feel hoya.,1,bad,punjabi
fish curry kha ke mood kharab.,1,bad,hindi
butter chicken ruchi illa.,1,bad,kannada
butter chicken chala kirrak.,5,good,telugu
eeroju salad chandalanga undi.,2,bad,telugu
meal tinte chala baledu anipinchindi.,1,bad,telugu
mushroom masala is delicious.,5,good,english
raita tinte ruchi ga undi anipinchindi.,5,good,telugu
pickle thu.,1,bad,kannada
mess was absolutely gross.,1,bad,english
puri ganda lagya.,1,bad,punjabi
rice full super agide.,5,good,kannada
ivattu sabzi ruchi agide.,4,good,kannada
i had a excellent aloo gobi.,5,good,english
biryani ruchi agide.,4,good,kannada
naan vadiya hai.,5,good,punjabi
"Loved da meal, it ws great.",5,good,english
khichdi zabardast hai.,4,good,hindi
rajma full ruchi agide.,4,good,kannada
such a osm pulao.,5,good,english
aaj dosa khatam si.,2,bad,punjabi
dessert nodoke super agide.,5,good,kannada
raita tumba mast agide.,5,good,kannada
khana chala ruchi ga undi.,5,good,telugu
ivattu egg curry sari illa.,2,bad,kannada
The sambar tasted pathetic.,2,bad,english
aloo gobi bekaar hai.,1,bad,punjabi
raita pura changa hai.,4,good,punjabi
dinner bekaar hai.,2,bad,punjabi
poha was absolutely op.,4,good,english
naan khatam hai.,2,bad,hindi
biryani nodoke keka.,4,good,kannada
pulao chala chala baledu.,1,bad,telugu
aaj ka curry lajawab tha.,5,good,hindi
khichdi kha ke mood kharab.,2,bad,hindi
rajma jama bekaar hai.,1,bad,punjabi
breakfast bahut badiya hai.,5,good,hindi
the idli tasted superb.,5,good,english
khichdi ek number hai.,4,good,hindi
pulao mast hai.,4,good,hindi
kadai chicken chala bagundi.,5,good,telugu
paneer tumba kettadagide.,1,bad,kannada
experience is nice.,5,good,english
sabzi worst agide.,2,bad,kannada
meal ghaint hai.,4,good,punjabi
food kha ke mood kharab.,1,bad,hindi
atmosphere was absolutely terrible.,2,bad,english
mushroom masala not good hai.,2,bad,hindi
chicken bahut awesome hai.,5,good,hindi
dal makhani kha ke bekaar feel hoya.,1,bad,punjabi
dinner was absolutely poor.,1,bad,english
bhatura waste.,1,bad,telugu
paneer not good hai.,1,bad,hindi
vada mast agide.,5,good,kannada
curry keka.,5,good,kannada
pickle pura swaad hai.,5,good,punjabi
fish curry gazab hai.,5,good,hindi
egg curry bombat.,5,good,kannada
aloo gobi tumba chennagide.,5,good,kannada
baingan bharta bahut sahi hai hai.,5,good,hindi
vada matram ruchi ga undi.,5,good,telugu
biryani chala asalu baledu.,1,bad,telugu
i had a nice aloo gobi.,5,good,english
aaj chole mazza aa gaya si.,5,good,punjabi
sabzi was absolutely horrible.,3,bad,english
rice ekdum bakwas hai.,2,bad,hindi
mixed veg fuddu lagya.,1,bad,punjabi
dinner ekdum zabardast hai.,5,good,hindi
aloo gobi kha ke swaad feel hoya.,5,good,punjabi
biryani nodoke bombat.,5,good,kannada
butter chicken full thu.,3,bad,kannada
Ivattu aloo gobi kettadagide.,1,bad,kannada
biryani sira hai.,5,good,punjabi
mixed veg khatam lagya.,1,bad,punjabi
bhatura is tasteless.,1,bad,english
bhatura chala worst ga undi.,1,bad,telugu
dosa chala ruchi ledu.,1,bad,telugu
The paneer was fantastic.,5,good,english
Such a good baingan bharta.,5,good,english
salad pura ghaint hai.,5,good,punjabi
palak paneer jama bekaar hai.,1,bad,punjabi
